,x_movement/pixel,y_movement/pixel,time/seconds
569,986.0,473.0,18.98003285152415
570,986.0,473.0,19.013389675516283
571,986.0,472.0,19.046746499508416
572,986.0,472.0,19.08010332350055
573,986.0,472.0,19.11346014749268
574,986.0,472.0,19.146816971484814
575,986.0,472.0,19.180173795476946
576,986.0,472.0,19.21353061946908
577,986.0,472.0,19.246887443461212
578,986.0,472.0,19.280244267453345
579,986.0,471.0,19.313601091445477
580,986.0,471.0,19.34695791543761
581,986.0,471.0,19.380314739429743
582,986.0,471.0,19.413671563421875
583,986.0,471.0,19.447028387414008
584,986.0,470.0,19.48038521140614
585,986.0,470.0,19.513742035398273
586,986.0,470.0,19.547098859390406
587,987.0,470.0,19.58045568338254
588,987.0,470.0,19.61381250737467
589,987.0,470.0,19.647169331366804
590,987.0,470.0,19.680526155358937
591,987.0,470.0,19.71388297935107
592,987.0,469.0,19.747239803343202
593,987.0,469.0,19.780596627335335
594,987.0,469.0,19.813953451327468
595,987.0,469.0,19.8473102753196
596,987.0,469.0,19.880667099311733
597,987.0,469.0,19.914023923303866
598,987.0,469.0,19.947380747296
599,987.0,468.0,19.98073757128813
600,987.0,468.0,20.014094395280264
601,987.0,468.0,20.047451219272396
602,987.0,468.0,20.08080804326453
603,987.0,468.0,20.11416486725666
604,987.0,468.0,20.147521691248794
605,987.0,468.0,20.180878515240927
606,987.0,468.0,20.21423533923306
607,987.0,467.0,20.247592163225193
608,987.0,467.0,20.280948987217325
609,987.0,467.0,20.314305811209458
610,987.0,467.0,20.34766263520159
611,987.0,467.0,20.381019459193723
612,987.0,467.0,20.414376283185856
613,987.0,467.0,20.44773310717799
614,987.0,466.0,20.48108993117012
615,987.0,466.0,20.514446755162254
616,987.0,466.0,20.547803579154387
617,987.0,466.0,20.58116040314652
618,987.0,466.0,20.614517227138652
619,987.0,465.0,20.647874051130785
620,987.0,465.0,20.681230875122917
621,987.0,465.0,20.71458769911505
622,987.0,465.0,20.747944523107183
623,987.0,465.0,20.781301347099316
624,987.0,465.0,20.81465817109145
625,987.0,465.0,20.84801499508358
626,987.0,464.0,20.881371819075714
627,987.0,464.0,20.914728643067846
628,987.0,464.0,20.94808546705998
629,987.0,464.0,20.98144229105211
630,987.0,464.0,21.014799115044244
631,987.0,463.0,21.048155939036377
632,987.0,463.0,21.08151276302851
